"email";"programChannel";"gender";"firstName";"lastName";"birthday";"countryBirth";"nationality";"postalCode";"city";"country";"diploma";"diplomaChannel";"diplomaDetails";"diplomaYear";"establishment";"establishmentPostalCode";"establishmentCity"
"monemail222491@test.test";"AST1";"F";"NDEYE AMY ";"MIRANDA GONCALVES";"2000-02-06";"FRA  ";"Française";"33700";"MERIGNAC";"FRA  ";"LICENCE 2";"DROIT";;"2018";"UNIVERSITÉ DE BORDEAUX";"33600";"PESSAC"
"monemail222493@test.test";"AST2";"F";"GHITA";"PLOUZIN";"2000-08-15";"DEU  ";"Française";"93170";"BAGNOLET (93170)";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"GLOBAL BUSINESS";"2018";"ALBERT DE MUN";"93170";"BAGNOLET"
"monemail222494@test.test";"AST1";"M";"MAUD";"REBEYROTTE";"2002-04-30";"FRA  ";"Française";"92340";"BOURG-LA-REINE";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCEE MARIE-CURIE ";"92331";"SCEAUX "
"monemail222495@test.test";"AST2";"M";"CLAIRE";"AUGIER";"2000-12-16";"FRA  ";"Française";"78720";"CERNAY LA VILLE";"FRA  ";"LICENCE 3";"DROIT";;"2018";"FACULTÉ JEAN MONNET ";"92330";"SCEAUX"
"monemail222496@test.test";"AST2";"F";"SARAH";"HAMITECHE";"1999-11-03";"FRA  ";"Française";"75005";"PARIS";"FRA  ";"LICENCE 3";"LETTRES";;"2017";"SORBONNE UNIVERSITE ";"75005";"PARIS"
"monemail222500@test.test";"AST2";"F";"SOPHIAN";"PERREUX";"2001-04-19";"FRA  ";"Française";"75017";"PARIS";"FRA  ";"LICENCE 3";" Autre - Préciser";"LICENCE DROIT ECONOMIE GESTION MENTION GESTION PARCOURS COMMERCE ET DEVELOPPEMENT INTERNATIONAL";"2019";"CAMPUS MONTSOURIS / LE CNAM";"75014";"PARIS"
"monemail222501@test.test";"AST2";"M";"MYRIAM";"MAUPIN";"2001-04-13";"FRA  ";"Marocaine";"75016";"PARIS";"FRA  ";"LICENCE 3";"GESTION";;"2019";"PARIS 1 PANTHEON SORBONNE";"75005";"PARIS"
"monemail222502@test.test";"AST1";"M";"DIMITRI";"GILODI";"2001-12-07";"FRA  ";"Française";"78670";"VILLENNES SUR SEINE";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"UNIVERSITÉ SORBONNE PARIS NORD";"93200";"SAINT DENIS"
"monemail222503@test.test";"AST2";"F";"SACHA";"LESTE";"2000-09-05";"FRA  ";"Française";"69760";"LIMONEST";"FRA  ";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"2018";"UNIVERSITE JEAN MOULIN LYON 3 ";"69008";"LYON "
"monemail222506@test.test";"AST2";"F";"IMENE";"ALTROUDI";"2000-08-29";"FRA  ";"Française";"69 170";"TARARE";"FRA  ";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"2018";"UNIVERSITÉ LYON III JEAN MOULIN";"69 008";"LYON"
"monemail222508@test.test";"AST2";"F";"SAAD";"LEPIENNE";"2001-03-16";"FRA  ";"Française";"69006";"LYON";"FRA  ";"DUETI";"Préciser l'intitulé";"GESTION ET COMMERCE";"2019";"IUT LYON 1 - GRATTE-CIEL";"69100";"VILLEURBANNE"
"monemail222509@test.test";"AST2";"F";"PAUL";"JOHANSEN";"2001-01-07";"FRA  ";"Française";"92330";"SCEAUX";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"92150";"SURESNES"
"monemail222512@test.test";"AST1";"F";"AGATHE";"ROUGUI";"2002-11-05";"FRA  ";"Française";"35330";"LES BRÛLAIS";"FRA  ";"CPGE ENS CACHAN D1 (2ème année)";"DROIT ECONOMIE GESTION ";;"2020";"UNIVERSITÉ BRETAGNE SUD ";"56000";"VANNES"
"monemail222513@test.test";"AST2";"F";"LOUISIA";"LIN";"2000-10-03";"FRA  ";"Française";"92200";"NEUILLY-SUR-SEINE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ PARIS NANTERRE ";"92000";"NANTERRE"
"monemail222514@test.test";"AST2";"M";"OUSSAMA";"POPOTTE";"2000-02-15";"FRA  ";"Française";"75012";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE"
"monemail222515@test.test";"AST2";"M";"THANUSIYA";"NOIRCLERC";"2001-11-21";"FRA  ";"Française";"27100";"VAL-DE-REUIL";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UFR DROIT, SCIENCES ÉCONOMIQUES ET GESTION";"76000";"ROUEN"
"monemail222516@test.test";"AST2";"M";"RÉMI";"CONNAN ";"2000-09-30";"FRA  ";"Française";"76520";"BOOS";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2018";"UFR, DROIT SCIENCE ÉCONOMIQUE ET GESTION";"76000";"ROUEN"
"monemail222517@test.test";"AST2";"F";"BAUDOUIN";"PEZZOTTA";"2001-06-02";"FRA  ";"Française";"11800";"TREBES";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"HOSPITALITY";"2019";"TOULOUSE BUSINESS SCHOOL EDUCATION";"31130";"QUINT-FONSEGRIVES"
"monemail222518@test.test";"AST2";"M";"LOICK";"GRISOLLET";"2001-11-20";"FRA  ";"Française";"06000";"NICE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ LUMIÈRE LYON 2 / LYCÉE LA MARTINIÈRE DUCHÈRE";"69007";"LYON"
"monemail222519@test.test";"AST2";"M";"ANDREÏ";"CHABOCHE";"2000-11-29";"FRA  ";"Française";"69009";"LYON";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ LUMIÈRE LYON 2 / LYCÉE LA MARTINIÈRE DUCHÈRE";"69009";"LYON"
"monemail222520@test.test";"AST2";"F";"PAUL-ETIENNE";"POINSOT";"2001-06-29";"FRA  ";"Française";"42650";"SAINT JEAN BONNEFONDS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ LYON 2";"69007";"LYON"
"monemail222521@test.test";"AST2";"M";"ERWANN";"PERRET";"1999-01-12";"FRA  ";"Française";"69004";"LYON ";"FRA  ";"LICENCE 3";" Autre - Préciser";"IAE ";"2017";"UNIVERSITE JEAN MOULIN LYON 3";"69008";"LYON "
"monemail222522@test.test";"AST2";"F";"IMAN";"LIU";"2000-07-31";"FRA  ";"Française";"75011";"PARIS";"FRA  ";"MASTER 1";"INFORMATION COMMUNICATION";;"2018";"SUP DE PUB";"75015";"PARIS"
"monemail222525@test.test";"AST1";"M";"CHARLES";"CHALUMEAUX";"1998-07-04";"FRA  ";"Chinoise";"92000";"NANTERRE";"FRA  ";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"2017";"INSTITUT NATIONAL DES LANGUES ET CIVILISATIONS ORIENTALES";"75007";"PARIS"
"monemail222527@test.test";"AST2";"F";"MATTHIEU";"MALACHE";"2000-03-22";"MAR  ";"Canadienne";"75015";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2018";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS "
"monemail222528@test.test";"AST1";"F";"LOUISE";"GROSSO";"2002-07-06";"FRA  ";"Française";"06130";"GRASSE";"FRA  ";"BTS";" Autre - Préciser";"GESTION PME";"2020";"ISP FENELON";"06130";"GRASSE"
"monemail222530@test.test";"AST2";"M";"ORIANE";"GOSSET DE LA ROUSSERIE";"2000-02-16";"FRA  ";"Française";"31780";"CASTELGINEST";"FRA  ";"LICENCE 3";"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES";;"2018";"UNIVERSITÉ TOULOUSE 3 PAUL SABATIER";"31062";"TOULOUSE"
"monemail222531@test.test";"AST2";"F";"ORNA LORAINE";"BELLARA";"2001-04-19";"FRA  ";"Française";"57700";"HAYANGE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MANAGEMENT";"2019";"ICN BUSINESS SCHOOL";"54000";"NANCY"
"monemail222533@test.test";"AST2";"M";"ILONA ";"XIE";"2001-05-14";"FRA  ";"Française";"93120";"LA COURNEUVE";"FRA  ";"LICENCE 3";"GESTION";;"2019";"PANTHEON SORBONNE";"75231";"PARIS"
"monemail222536@test.test";"AST2";"M";"NOE";"BOUAOUINA";"2001-04-03";"FRA  ";"Française";"33400";"TALENCE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE BORDEAUX ET LYCÉE NICOLAS BRÉMONTIER";"33400";"TALENCE"
"monemail222537@test.test";"AST2";"M";"JULIEN";"DUJARDIN";"2001-01-04";"FRA  ";"Française";"06640";"SAINT JEANNET";"FRA  ";"LICENCE PROFESSIONNELLE";"METIERS DE L'IMMOBILIER : GESTION ET DEVELOPPEMENT DE PATRIMOINE IMMOBILIER";;"2019";"IUT - INSTITUT UNIVERSITAIRE TECHNOLOGIE";"06200";"NICE"
"monemail222538@test.test";"AST2";"M";"JOUDY";"DUPRE";"2001-04-17";"FRA  ";"Française";"06220";"VALLAURIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"06220";"VALLAURIS"
"monemail222539@test.test";"AST2";"F";"ENZO";"MAILHE";"1999-02-23";"DZA  ";"Algérienne";"75019";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"UNIVERSITÉ DE PARIS ";"75006";"PARIS"
"monemail222540@test.test";"AST2";"F";"WALID";"LASSAUX";"2000-09-04";"FRA  ";"Française";"44690";"MAISDON-SUR-SEVRE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"FASHION BUSINESS";"2018";"ESMOD";"93400";"PANTIN"
"monemail222543@test.test";"AST2";"F";"SAMSON";"YONGOUA DATCHOUA";"2001-03-12";"FRA  ";"Française";"93120";"LA COURNEUVE ";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ DE NANTERRE";"92000 ";"NANTERRE"
"monemail222545@test.test";"AST2";"F";"AICHA";"PONTIAC";"1998-10-16";"CAN  ";"Française";"95360";"MONTMAGNY";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2016";"PARIS 1 PANTHÉON SORBONNE";"75231";"PARIS"
"monemail222547@test.test";"AST2";"M";"MARINE";"BESSEYRE DES HORTS";"2001-11-07";"FRA  ";"Française";"06610";"LA GAUDE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL ";"06902";"VALBONNE"
"monemail222548@test.test";"AST2";"F";"MANON";"LECOMTE";"2001-06-05";"MAR  ";"Marocaine";"78280";"GUYANCOURT";"FRA  ";"LICENCE 3";" Autre - Préciser";"ADMINISTRATION ET ÉCHANGES INTERNATIONAUX";"2019";"UNIVERSITÉ PARIS-EST CRÉTEIL";"94000 ";"CRÉTEIL"
"monemail222551@test.test";"AST2";"F";"ISAÏA";"HELIE";"2001-03-31";"ITA  ";"Ivoirienne";"91340";"OLLAINVILLE";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITE PARIS 1 PANTHÉON SORBONNE";"75231";"PARIS"
"monemail222552@test.test";"AST2";"M";"PIERLUCA";"MASTOUR";"2002-01-22";"FRA  ";"Française";"53800";"LA BOISSIERE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ CATHOLIQUE DE L'OUEST";"49000";"ANGERS"
"monemail222555@test.test";"AST2";"F";"ANCELIN";"TEISSEYRE";"2000-11-18";"FRA  ";"Française";"69130";"ECULLY ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ JEAN MOULIN LYON 3";"69008";"LYON "
"monemail222557@test.test";"AST2";"M";"ANTOINE";"GALLAIS";"2000-03-06";"FRA  ";"Française";"92130";"ISSY LES MOULINEAUX";"FRA  ";"MASTER 1";"FINANCE";;"2018";"PARIS 1 PANTHEON SORBONNE";"75005";"PARIS"
"monemail222558@test.test";"AST2";"M";"CORENTIN";"ON";"2000-08-01";"FRA  ";"Française";"33170";"GRADIGNAN";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITE DE BORDEAUX";"33600";"PESSAC"
"monemail222559@test.test";"AST1";"F";"MATHILDE";"FABRIZIO";"2001-10-16";"GIN  ";"Guinéenne";"92000";"NANTERRE ";"FRA  ";"BTS";"COMPTABILITÉ ET GESTION";;"2020";"LYCÉE  POLYVALENT LE REBOURS";"75013";"PARIS "
"monemail222561@test.test";"AST1";"F";"PAUL";"BEYAERT";"2000-08-26";"FRA  ";"Française";"92200";"NEUILLY SUR SEINE";"FRA  ";"Autre diplôme (nous contacter)";NULL;;"2018";"ICADEMIE/ESSCA/IESEG";"49000";"ANGERS"
"monemail222562@test.test";"AST2";"F";"RAJÂA";"MAZEMAN";"2001-10-30";"FRA  ";"Française";"67114";"ESCHAU";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"FACULTÉ DE SCIENCES ÉCONOMIQUES ET DE GESTION";"67000";"STRASBOURG"
"monemail222563@test.test";"AST2";"F";"RAMY";"LEROUGE";"1999-09-03";"FRA  ";"Française";"72100";"LE MANS ";"FRA  ";"LICENCE 3";"GESTION";;"2017";"LE MANS UNIVERSITÉ ";"72085";"LE MANS"
"monemail222564@test.test";"AST2";"M";"ROMAIN";"CABY";"2001-08-22";"FRA  ";"Française";"40230";"JOSSE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR";"64000";"PAU"
"monemail222565@test.test";"AST2";"F";"CLÉMENT";"CHAMBERY";"2002-03-27";"FRA  ";"Française";"78230";"VERSAILLES";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"DIPLÔME DE COMPTABILITÉ ET DE GESTION";"2019";"LYCÉE NOTRE DAME DU GRANDCHAMP";"78000";"VERSAILLES"
"monemail222566@test.test";"AST2";"F";"ROBIN";"MARTIN";"2000-11-30";"FRA  ";"Française";"93700";"DRANCY ";"FRA  ";"LICENCE 3";"MATHEMATIQUES ET INFORMATIQUE APPLIQUEES AUX SCIENCES HUMAINES ET SOCIALES";;"2018";"UNIVERSITE DE PARIS";"75006";"PARIS"
"monemail222567@test.test";"AST1";"M";"MEHDI ";"GAUCLAIN";"2002-02-08";"FRA  ";"Française";"92500";"RUEIL MALMAISON";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"IUT DE PARIS - RIVE DE SEINE";"75016";"PARIS"
"monemail222568@test.test";"AST2";"F";"ISSAM";"GHILOUFI";"2002-05-01";"FRA  ";"Française";"78280";"GUYANCOURT";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE VERSAILLES SAINT QUENTIN EN YVELINES";"78280";"GUYANCOURT"
"monemail222569@test.test";"AST2";"F";"LUCAS";"GARGOT";"2001-02-10";"FRA  ";"Française";"92230";"GENNEVILLIERS";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75231";"PARIS"
"monemail222570@test.test";"AST2";"M";"CYRIELLE";"COSTES";"1999-06-07";"FRA  ";"Française";"45100";"ORLEANS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITE D ORLEANS";"45100";"ORLEANS"
"monemail222571@test.test";"AST2";"M";"MELVIN";"TINI";"2000-10-02";"FRA  ";"Française";"27300";"BERNAY";"FRA  ";"DUETI";"Préciser l'intitulé";"TECHNIQUE DE COMMERCIALISATION";"2018";"BUDAPEST BUSINESS SCHOOL-BGE";"1165";"BUDAPEST"
"monemail222573@test.test";"AST2";"F";"NIKITA";"BOSTMEMBRUN";"2001-07-04";"MAR  ";"Marocaine";"59000";"LILLE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA";"59777";"LILLE"
"monemail222575@test.test";"AST2";"F";"MARIE";"CHARNAY";"2001-07-18";"FRA  ";"Française";"93190";"LIVRY-GARGAN";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PANTHÉON ASSAS";"75006";"PARIS"
"monemail222576@test.test";"AST2";"M";"VICTORIA-HENDY";"BARBARA DE LABELOTTERIE DE BOISSESON";"2000-12-18";"FRA  ";"Française";"69500";"BRON";"FRA  ";"LICENCE 3";"GESTION";;"2018";"UNIVERSITÉ JEAN MOULIN LYON 3";"69008";"LYON"
"monemail222577@test.test";"AST2";"F";"ELEA";"DE TALHOUET DE BOISORHAND";"2001-01-02";"FRA  ";"Française";"64000";"PAU";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR";"64012";"PAU CEDEX"
"monemail222579@test.test";"AST2";"F";"MARGOT";"ZHAN";"2001-10-07";"FRA  ";"Française";"13270";"FOS-SUR-MER";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR RESPONSABLE MARKETING & COMMERCIAL (R.M.C) ";"2019";"ESTC";"13001";"MARSEILLE"
"monemail222580@test.test";"AST1";"F";"SOPHIA";"MAZAUD";"2002-08-11";"FRA  ";"Française";"29460";"DAOULAS";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"IUT DE SAINT-BRIEUC";"22004";"SAINT-BRIEUC"
"monemail222581@test.test";"AST2";"M";"AHMED MOUNIR";"LARADJI";"2001-12-19";"FRA  ";"Française";"69230";"SAINT-GENIS-LAVAL";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"IAE LYON";"69008";"LYON"
"monemail222583@test.test";"AST2";"M";"OGUZHAN";"IDER";"2001-11-04";"FRA  ";"Française";"64510";"BOEIL BEZING";"FRA  ";"LICENCE 3";"GESTION";;"2019";"IAE LYON";"69008";"LYON"
"monemail222584@test.test";"AST2";"F";"EMMA";"DE SOUSA";"2001-11-29";"FRA  ";"Française";"44980";"SAINTE LUCE SUR LOIRE";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail222585@test.test";"AST2";"M";"EVODIE";"DASSONVILLE";"2001-08-10";"FRA  ";"Française";"67610";"LA WANTZENAU";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"FACULTÉ SCIENCES ECONOMIQUES ET GESTION";"67000";"STRASBOURG"
"monemail222586@test.test";"AST2";"M";"AMARINE";"AUDIN";"2001-08-05";"FRA  ";"Française";"06320";"CAP D'AIL";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ÉCOLE UNIVERSITAIRE DE RECHERCHE D'ÉCONOMIE ET DE MANAGEMENT";"06300";"NICE"
"monemail222587@test.test";"AST2";"F";"JAN-MATTIS";"IPOUSTEGUI";"2001-11-07";"FRA  ";"Française";"16200";"NERCILLAC";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"LA SORBONNE";"75005";"PARIS "
"monemail222588@test.test";"AST1";"M";"DOMINGOS DE JESUS";"BABIC";"2002-09-12";"FRA  ";"Française";"78000";"VERSAILLES";"FRA  ";"LICENCE 2";"ÉCONOMIE";;"2020";"FGES - UNIVERSITÉ CATHOLIQUE DE LILLE";"59000";"LILLE"
"monemail222589@test.test";"AST2";"M";"CLARISSE";"PITER";"1999-03-10";"FRA  ";"Française";"75015";"PARIS";"FRA  ";"LICENCE 3";"DROIT";;"2015";"UNIVERSITE PARIS 1 PANTHEON-SORBONNE";"75231";"PARIS"
"monemail222590@test.test";"AST2";"F";"NICOLAS";"SAUVENÉE";"1999-08-29";"FRA  ";"Française";"94520";"MANDRES LES ROSES";"FRA  ";"MASTER 2";" Autre - Préciser";"ARCHITECTURE";"2017";"ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE DE PARIS-EST";"77420";"CHAMPS SUR MARNE"
"monemail222591@test.test";"AST2";"M";"WILLIAM";"BROUTA";"2001-07-03";"FRA  ";"Française";"35310";"SAINT-THURIAL";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR INTERNATIONAL IN MANAGEMENT";"2019";"RENNES SCHOOL OF BUSINESS";"35065 ";"RENNES"
"monemail222592@test.test";"AST2";"M";"THIBAULT";"SUISSA";"2001-12-30";"FRA  ";"Française";"59166";"BOUSBECQUE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"FACULTÉ DE GESTION ECONOMIE ET SCIENCES";"59016";"LILLE"
"monemail222593@test.test";"AST2";"M";"PAUL";"VANDAELE";"2000-12-23";"FRA  ";"Française";"92330";"SCEAUX";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2018";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail222594@test.test";"AST2";"F";"MARINE";"CHEVALLIER";"2001-12-04";"FRA  ";"Française";"87100";"LIMOGES";"FRA  ";"Autre diplôme (nous contacter)";NULL;;"2019";"UNIVERSITÉ DE LIMOGES";"87000";"LIMOGES"
"monemail222596@test.test";"AST2";"F";"STEPHANE";"CABIOCH";"2001-01-17";"FRA  ";"Française";"75007";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ISTC";"59800";"LILLE"
"monemail222597@test.test";"AST2";"F";"ANASTASIA";"BUFFELARD";"2001-01-31";"FRA  ";"Française";"44 000";"NANTES";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR IN MANAGEMENT";"2019";"AUDENCIA BACHELOR";"44100";"NANTES"
"monemail222598@test.test";"AST2";"F";"EMMA";"MEZIANE";"2000-01-29";"FRA  ";"Française";"95680";"MONTLIGNON";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MANAGEMENT INTERNATIONAL";"2019";"ESSCA BUSINESS SCHOOL";"49000";"ANGERS"
"monemail222600@test.test";"AST2";"F";"EMY";"RUFFIER D'EPENOUX";"2000-03-28";"FRA  ";"Française";"75017";"PARIS";"FRA  ";"LICENCE 3";"DROIT";;"2019";"UNIVERSITÉ PANTHÉON-ASSAS";"75006";"PARIS"
"monemail222601@test.test";"AST2";"F";"SACHA";"ADMI";"2000-03-15";"FRA  ";"Française";"13400";"AUBAGNE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MANAGEMENT";"2018";"KEDGE BUSINESS SCHOOL";"33405";"TALENCE"
"monemail222602@test.test";"AST2";"F";"ALEXANDRE";"WILLIAM ONGBIAYE  DE MOUEGNI";"2001-08-07";"FRA  ";"Française";"76230";"BOIS-GUILLAUME";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE LE HAVRE";"76600";"LE HAVRE"
"monemail222603@test.test";"AST2";"M";"THÉO";"ANTONA";"1999-02-24";"FRA  ";"Française";"93700";"DRANCY - (93700)";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2017";"UNIVERSITE SORBONNE PARIS NORD ";"93430";"VILLETANEUSE"
"monemail222604@test.test";"AST2";"M";"MARINE";"VANDEWALLE";"2001-05-07";"FRA  ";"Française";"75016";"PARIS";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITTÉ PARIS 1 PANTHÉON SORBONNE";"75231";"PARIS"
"monemail222606@test.test";"AST2";"M";"IMENE";"HUJ";"2001-05-24";"FRA  ";"Française";"38510";"LE BOUCHAGE";"FRA  ";"LICENCE 3";"DROIT";;"2018";"UNIVERSITE SAVOIE MONT BLANC";"73000";"CHAMBERY"
"monemail222607@test.test";"AST2";"F";"ADRIAN";"MONTAGNE";"2001-09-08";"FRA  ";"Française";"75016";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ICP - INSTITUT CATHOLIQUE DE PARIS";"75006";"PARIS"
"monemail222609@test.test";"AST2";"F";"KENZA";"PHILIBERT";"2000-06-28";"FRA  ";"Française";"33160";"SAINT MÉDARD-EN-JALLES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"LA MARTINIERE DUCHERE / LYON 2";"69000";"LYON"
"monemail222610@test.test";"AST2";"F";"NAWEL";"FISCHER";"2001-09-24";"FRA  ";"Française";"75007";"PARIS";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"COMPTABILITÉ ET GESTION";"2019";"NOTRE-DAME DU GRANDCHAMP";"78000";"VERSAILLES"
"monemail222611@test.test";"AST2";"F";"GHITA";"PEDRO";"2002-11-26";"FRA  ";"Française";"71350";"SAINT-LOUP-GÉANGES";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITE DE BOURGOGNE";"21000";"DIJON"
"monemail222613@test.test";"AST1";"M";"RYAN";"MICHEL";"2002-06-04";"FRA  ";"Française";"06140";"TOURRETTES SUR LOUP";"FRA  ";"BTS";"ASSISTANT DE GESTION DE PME-PMI";;"2020";"ISP FENELON";"06130";"GRASSE "
"monemail222615@test.test";"AST2";"F";"MAXENCE";"LY";"1998-09-23";"VNM  ";"Vietnamienne";"33670";"SADIRAC";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2018";"UNIVERSITÉ PAUL VALERY MONTPELLIER 3";"34090";"MONTPELLIER"
"monemail222616@test.test";"AST2";"F";"SOPHIA";"PARMEGGIANI";"2001-11-05";"FRA  ";"Française";"92100";"BOULOGNE-BILLANCOURT";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE PARIS";"92240";"MALAKOFF"
"monemail222617@test.test";"AST1";"M";"VALENTIN";"GANDY";"2001-10-15";"FRA  ";"Française";"06200";"NICE";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"IUT NICE";"06200";"NICE"
"monemail222618@test.test";"AST2";"F";"LAETITIA";"SAINT MARTIN";"2001-02-22";"FRA  ";"Française";"92240";"MALAKOFF";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE PARIS";"92240";"MALAKOFF"
"monemail222620@test.test";"AST2";"F";"MAXIME";"JORGENSEN";"2001-12-20";"FRA  ";"Française";"92 210";"SAINT CLOUD";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UVSQ";"78000";"VERSAILLES"
"monemail222621@test.test";"AST2";"F";"LAURA";"BRAIR";"2001-01-24";"FRA  ";"Française";"06800";"CAGNES SUR MER";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"SUP DE WEB : CHEF DE PROJET EN COMMUNICATION ET MARKETING DIGITAL";"2019";"MEDIASCHOOL";"06000";"NICE"
