"email";"typeExam";"score"
"monemail223417@test.test";"2";"297"
"monemail223417@test.test";"4";"940"
"monemail223418@test.test";"1";"69"
"monemail223418@test.test";"4";"800"
"monemail223419@test.test";"1";"97"
"monemail223419@test.test";"4";"845"
"monemail223422@test.test";"1";"101"
"monemail223422@test.test";"4";"445"
"monemail223423@test.test";"2";"160"
"monemail223423@test.test";"4";"965"
"monemail223424@test.test";"2";"300"
"monemail223424@test.test";"4";"685"
"monemail223425@test.test";"2";"267"
"monemail223425@test.test";"4";"870"
"monemail223426@test.test";"2";"160"
"monemail223426@test.test";"4";"815"
"monemail223428@test.test";"2";"253"
"monemail223428@test.test";"4";"655"
"monemail223429@test.test";"2";"240"
"monemail223429@test.test";"4";"715"
"monemail223432@test.test";"2";"267"
"monemail223432@test.test";"4";"830"
"monemail223433@test.test";"1";"85"
"monemail223433@test.test";"4";"720"
"monemail223434@test.test";"2";"313"
"monemail223434@test.test";"4";"625"
"monemail223436@test.test";"1";"78"
"monemail223436@test.test";"4";"975"
"monemail223437@test.test";"8";"58"
"monemail223437@test.test";"2";"247"
"monemail223441@test.test";"2";"243"
"monemail223441@test.test";"4";"945"
"monemail223443@test.test";"2";"320"
"monemail223443@test.test";"4";"980"
"monemail223444@test.test";"2";"227"
"monemail223444@test.test";"4";"945"
"monemail223445@test.test";"2";"183"
"monemail223445@test.test";"4";"870"
"monemail223446@test.test";"2";"247"
"monemail223446@test.test";"4";"970"
"monemail223447@test.test";"2";"147"
"monemail223447@test.test";"4";"900"
"monemail223448@test.test";"2";"240"
"monemail223448@test.test";"4";"965"
"monemail223450@test.test";"2";"173"
"monemail223450@test.test";"4";"880"
"monemail223454@test.test";"2";"247"
"monemail223454@test.test";"4";"585"
"monemail223455@test.test";"2";"220"
"monemail223455@test.test";"4";"905"
"monemail223456@test.test";"1";"77"
"monemail223456@test.test";"4";"795"
"monemail223457@test.test";"2";"260"
"monemail223457@test.test";"4";"955"
"monemail223458@test.test";"1";"108"
"monemail223458@test.test";"4";"750"
"monemail223459@test.test";"1";"112"
"monemail223459@test.test";"4";"845"
"monemail223460@test.test";"2";"203"
"monemail223460@test.test";"4";"850"
"monemail223461@test.test";"2";"343"
"monemail223461@test.test";"4";"875"
"monemail223462@test.test";"2";"253"
"monemail223462@test.test";"4";"570"
"monemail223464@test.test";"2";"257"
"monemail223464@test.test";"4";"910"
"monemail223465@test.test";"2";"237"
"monemail223465@test.test";"4";"910"
"monemail223466@test.test";"2";"330"
"monemail223466@test.test";"4";"970"
"monemail223467@test.test";"1";"108"
"monemail223467@test.test";"4";"920"
"monemail223468@test.test";"1";"88"
"monemail223468@test.test";"4";"560"
"monemail223469@test.test";"2";"240"
"monemail223469@test.test";"4";"890"
"monemail223470@test.test";"2";"327"
"monemail223470@test.test";"4";"930"
"monemail223472@test.test";"2";"243"
"monemail223472@test.test";"4";"830"
"monemail223473@test.test";"2";"317"
"monemail223473@test.test";"4";"935"
"monemail223474@test.test";"2";"283"
"monemail223474@test.test";"4";"990"
"monemail223475@test.test";"2";"397"
"monemail223475@test.test";"4";"935"
"monemail223476@test.test";"2";"217"
"monemail223476@test.test";"4";"940"
"monemail223477@test.test";"2";"253"
"monemail223477@test.test";"4";"875"
"monemail223479@test.test";"2";"223"
"monemail223479@test.test";"4";"945"
"monemail223480@test.test";"2";"183"
"monemail223480@test.test";"4";"740"
"monemail223481@test.test";"2";"193"
"monemail223481@test.test";"4";"830"
"monemail223482@test.test";"2";"173"
"monemail223482@test.test";"4";"415"
"monemail223484@test.test";"1";"90"
"monemail223484@test.test";"4";"625"
"monemail223485@test.test";"2";"237"
"monemail223485@test.test";"4";"910"
"monemail223486@test.test";"1";"124"
"monemail223486@test.test";"4";"860"
"monemail223487@test.test";"2";"300"
"monemail223487@test.test";"4";"925"
"monemail223488@test.test";"2";"233"
"monemail223488@test.test";"4";"750"
"monemail223489@test.test";"2";"270"
"monemail223489@test.test";"4";"930"
"monemail223490@test.test";"2";"197"
"monemail223490@test.test";"4";"870"
"monemail223491@test.test";"2";"190"
"monemail223491@test.test";"4";"585"
"monemail223493@test.test";"1";"105"
"monemail223493@test.test";"4";"830"
"monemail223494@test.test";"1";"68"
"monemail223494@test.test";"4";"740"
"monemail223497@test.test";"2";"247"
"monemail223497@test.test";"4";"850"
"monemail223498@test.test";"2";"243"
"monemail223498@test.test";"4";"765"
"monemail223499@test.test";"7";"7.5"
"monemail223499@test.test";"2";"230"
"monemail223500@test.test";"2";"323"
"monemail223500@test.test";"4";"985"
"monemail223502@test.test";"1";"122"
"monemail223502@test.test";"4";"855"
"monemail223504@test.test";"2";"240"
"monemail223504@test.test";"4";"790"
"monemail223506@test.test";"2";"337"
"monemail223506@test.test";"4";"865"
"monemail223507@test.test";"2";"173"
"monemail223507@test.test";"4";"710"
"monemail223508@test.test";"2";"147"
"monemail223508@test.test";"4";"920"
"monemail223509@test.test";"1";"147"
"monemail223509@test.test";"4";"985"
"monemail223510@test.test";"2";"280"
"monemail223510@test.test";"4";"975"
"monemail223511@test.test";"2";"370"
"monemail223511@test.test";"4";"925"
"monemail223512@test.test";"2";"233"
"monemail223512@test.test";"4";"940"
"monemail223513@test.test";"2";"140"
"monemail223513@test.test";"4";"930"
"monemail223514@test.test";"2";"287"
"monemail223514@test.test";"4";"985"
"monemail223515@test.test";"2";"263"
"monemail223515@test.test";"4";"715"
"monemail223516@test.test";"2";"287"
"monemail223516@test.test";"4";"810"
"monemail223517@test.test";"2";"223"
"monemail223517@test.test";"4";"935"
"monemail223518@test.test";"1";"129"
"monemail223518@test.test";"4";"870"
"monemail223519@test.test";"2";"330"
"monemail223519@test.test";"4";"975"
"monemail223520@test.test";"2";"330"
"monemail223520@test.test";"4";"870"
"monemail223522@test.test";"1";"102"
"monemail223522@test.test";"4";"920"
"monemail223523@test.test";"2";"217"
"monemail223523@test.test";"4";"700"
"monemail223524@test.test";"2";"270"
"monemail223524@test.test";"4";"890"
"monemail223525@test.test";"1";"73"
"monemail223525@test.test";"4";"820"
"monemail223526@test.test";"2";"263"
"monemail223526@test.test";"4";"980"
"monemail223527@test.test";"2";"280"
"monemail223527@test.test";"4";"970"
"monemail223530@test.test";"2";"187"
"monemail223530@test.test";"4";"835"
"monemail223532@test.test";"2";"350"
"monemail223532@test.test";"4";"940"
"monemail223533@test.test";"1";"126"
"monemail223533@test.test";"4";"890"
"monemail223534@test.test";"2";"197"
"monemail223534@test.test";"4";"950"
"monemail223535@test.test";"8";"64"
"monemail223535@test.test";"2";"313"
"monemail223536@test.test";"2";"237"
"monemail223536@test.test";"4";"900"
"monemail223538@test.test";"2";"313"
"monemail223538@test.test";"4";"810"
"monemail223540@test.test";"2";"337"
"monemail223540@test.test";"4";"770"
"monemail223541@test.test";"2";"347"
"monemail223541@test.test";"4";"960"
"monemail223542@test.test";"2";"257"
"monemail223542@test.test";"4";"940"
"monemail223548@test.test";"1";"106"
"monemail223548@test.test";"4";"755"
"monemail223549@test.test";"2";"297"
"monemail223549@test.test";"4";"830"
"monemail223550@test.test";"1";"114"
"monemail223550@test.test";"4";"900"
"monemail223553@test.test";"2";"213"
"monemail223553@test.test";"4";"955"
"monemail223554@test.test";"1";"115"
"monemail223554@test.test";"4";"940"
"monemail223555@test.test";"2";"190"
"monemail223555@test.test";"4";"925"
"monemail223556@test.test";"2";"240"
"monemail223556@test.test";"4";"910"
"monemail223557@test.test";"2";"270"
"monemail223557@test.test";"4";"915"
"monemail223558@test.test";"2";"240"
"monemail223558@test.test";"4";"540"
"monemail223559@test.test";"2";"237"
"monemail223559@test.test";"4";"830"
"monemail223560@test.test";"2";"293"
"monemail223560@test.test";"4";"770"
"monemail223561@test.test";"1";"88"
"monemail223561@test.test";"4";"825"
"monemail223562@test.test";"2";"297"
"monemail223562@test.test";"4";"860"
"monemail223563@test.test";"2";"237"
"monemail223563@test.test";"4";"765"
"monemail223564@test.test";"2";"280"
"monemail223564@test.test";"4";"940"
"monemail223565@test.test";"1";"90"
"monemail223565@test.test";"4";"510"
"monemail223566@test.test";"3";"510"
"monemail223566@test.test";"4";"960"
"monemail223567@test.test";"2";"170"
"monemail223567@test.test";"4";"925"
"monemail223569@test.test";"1";"94"
"monemail223569@test.test";"4";"900"
"monemail223570@test.test";"1";"59"
"monemail223570@test.test";"4";"725"
"monemail223572@test.test";"1";"74"
"monemail223572@test.test";"4";"870"
"monemail223573@test.test";"1";"105"
"monemail223573@test.test";"4";"945"
"monemail223574@test.test";"2";"217"
"monemail223574@test.test";"4";"880"
"monemail223575@test.test";"2";"233"
"monemail223575@test.test";"4";"675"
"monemail223576@test.test";"2";"277"
"monemail223576@test.test";"4";"930"
"monemail223577@test.test";"2";"323"
"monemail223577@test.test";"4";"885"
"monemail223578@test.test";"2";"210"
"monemail223578@test.test";"4";"960"
"monemail223579@test.test";"1";"88"
"monemail223579@test.test";"4";"960"
"monemail223580@test.test";"1";"82"
"monemail223580@test.test";"4";"555"
"monemail223581@test.test";"2";"303"
"monemail223581@test.test";"4";"790"
"monemail223582@test.test";"2";"173"
"monemail223582@test.test";"4";"640"
"monemail223584@test.test";"1";"78"
"monemail223584@test.test";"4";"920"
"monemail223585@test.test";"2";"147"
"monemail223585@test.test";"4";"780"
"monemail223586@test.test";"2";"193"
"monemail223586@test.test";"4";"645"
"monemail223587@test.test";"2";"260"
"monemail223587@test.test";"4";"975"
"monemail223589@test.test";"2";"320"
"monemail223589@test.test";"4";"985"
"monemail223590@test.test";"2";"243"
"monemail223590@test.test";"4";"985"
"monemail223591@test.test";"2";"293"
"monemail223591@test.test";"4";"920"
"monemail223592@test.test";"2";"287"
"monemail223592@test.test";"4";"880"
"monemail223593@test.test";"1";"161"
"monemail223593@test.test";"4";"950"
"monemail223594@test.test";"1";"74"
"monemail223594@test.test";"4";"950"
"monemail223597@test.test";"2";"223"
"monemail223597@test.test";"4";"895"
"monemail223600@test.test";"1";"59"
"monemail223600@test.test";"4";"865"
"monemail223601@test.test";"5";"92"
"monemail223601@test.test";"2";"193"
"monemail223602@test.test";"2";"123"
"monemail223602@test.test";"4";"910"
"monemail223607@test.test";"1";"70"
"monemail223607@test.test";"4";"930"
"monemail223608@test.test";"2";"343"
"monemail223608@test.test";"4";"625"
"monemail223609@test.test";"2";"243"
"monemail223609@test.test";"4";"900"
"monemail223611@test.test";"2";"363"
"monemail223611@test.test";"4";"960"
"monemail223612@test.test";"1";"83"
"monemail223612@test.test";"4";"920"
"monemail223613@test.test";"2";"323"
"monemail223613@test.test";"4";"845"
"monemail223614@test.test";"2";"313"
"monemail223614@test.test";"4";"930"
"monemail223615@test.test";"2";"297"
"monemail223615@test.test";"4";"800"
"monemail223616@test.test";"7";"6.5"
"monemail223616@test.test";"2";"213"
"monemail223617@test.test";"2";"233"
"monemail223617@test.test";"4";"950"
"monemail223618@test.test";"1";"107"
"monemail223618@test.test";"4";"525"
"monemail223619@test.test";"2";"330"
"monemail223619@test.test";"4";"865"
"monemail223620@test.test";"7";"7"
"monemail223620@test.test";"2";"283"
"monemail223621@test.test";"2";"263"
"monemail223621@test.test";"4";"915"
"monemail223622@test.test";"1";"96"
"monemail223622@test.test";"4";"810"
"monemail223623@test.test";"2";"200"
"monemail223623@test.test";"4";"925"
"monemail223624@test.test";"2";"263"
"monemail223624@test.test";"4";"795"
"monemail223625@test.test";"2";"477"
"monemail223625@test.test";"4";"965"
"monemail223626@test.test";"2";"293"
"monemail223626@test.test";"4";"865"
"monemail223627@test.test";"1";"135"
"monemail223627@test.test";"4";"840"
"monemail223628@test.test";"2";"223"
"monemail223628@test.test";"4";"925"
"monemail223630@test.test";"1";"80"
"monemail223630@test.test";"4";"915"
"monemail223631@test.test";"2";"347"
"monemail223631@test.test";"4";"950"
"monemail223633@test.test";"2";"233"
"monemail223633@test.test";"4";"705"
"monemail223634@test.test";"2";"283"
"monemail223634@test.test";"4";"930"
"monemail223635@test.test";"5";"100"
"monemail223635@test.test";"2";"243"
"monemail223636@test.test";"2";"333"
"monemail223636@test.test";"4";"930"
"monemail223637@test.test";"2";"280"
"monemail223637@test.test";"4";"885"
"monemail223638@test.test";"2";"233"
"monemail223638@test.test";"4";"835"
"monemail223639@test.test";"2";"177"
"monemail223639@test.test";"4";"910"
"monemail223640@test.test";"2";"273"
"monemail223640@test.test";"4";"955"
"monemail223641@test.test";"2";"170"
"monemail223641@test.test";"4";"660"
"monemail223642@test.test";"2";"313"
"monemail223642@test.test";"4";"985"
"monemail223643@test.test";"1";"114"
"monemail223643@test.test";"4";"970"
"monemail223644@test.test";"2";"333"
"monemail223644@test.test";"4";"985"
"monemail223645@test.test";"1";"48"
"monemail223645@test.test";"4";"555"
"monemail223647@test.test";"2";"310"
"monemail223647@test.test";"4";"990"
"monemail223649@test.test";"2";"223"
"monemail223649@test.test";"4";"910"
"monemail223650@test.test";"2";"207"
"monemail223650@test.test";"4";"890"
"monemail223651@test.test";"2";"273"
"monemail223651@test.test";"4";"960"
"monemail223652@test.test";"5";"102"
"monemail223652@test.test";"2";"217"
"monemail223653@test.test";"2";"230"
"monemail223653@test.test";"4";"840"
"monemail223654@test.test";"2";"200"
"monemail223654@test.test";"4";"975"
"monemail223656@test.test";"2";"280"
"monemail223656@test.test";"4";"910"
"monemail223657@test.test";"2";"290"
"monemail223657@test.test";"4";"955"
"monemail223658@test.test";"2";"320"
"monemail223658@test.test";"4";"945"
"monemail223660@test.test";"2";"270"
"monemail223660@test.test";"4";"890"
"monemail223661@test.test";"2";"117"
"monemail223661@test.test";"4";"735"
"monemail223662@test.test";"5";"102"
"monemail223662@test.test";"1";"111"
"monemail223663@test.test";"2";"253"
"monemail223663@test.test";"4";"905"
"monemail223664@test.test";"1";"94"
"monemail223664@test.test";"4";"395"
"monemail223665@test.test";"1";"109"
"monemail223665@test.test";"4";"950"
"monemail223666@test.test";"2";"250"
"monemail223666@test.test";"4";"960"
"monemail223667@test.test";"2";"327"
"monemail223667@test.test";"4";"975"
"monemail223668@test.test";"2";"293"
"monemail223668@test.test";"4";"815"
"monemail223669@test.test";"2";"270"
"monemail223669@test.test";"4";"790"
"monemail223670@test.test";"2";"283"
"monemail223670@test.test";"4";"870"
"monemail223671@test.test";"1";"91"
"monemail223671@test.test";"4";"845"
"monemail223673@test.test";"2";"230"
"monemail223673@test.test";"4";"935"
"monemail223674@test.test";"1";"100"
"monemail223674@test.test";"4";"875"
"monemail223675@test.test";"2";"127"
"monemail223675@test.test";"4";"815"
"monemail223676@test.test";"2";"230"
"monemail223676@test.test";"4";"795"
"monemail223679@test.test";"3";"570"
"monemail223679@test.test";"4";"930"
"monemail223680@test.test";"2";"263"
"monemail223680@test.test";"4";"975"
"monemail223683@test.test";"2";"290"
