"email";"bacSupYear";"bacSupDiploma";"bacSupDiplomaChannel";"bacSupDiplomaDetails";"bacSupEstablishment";"bacSupEstablishmentPostalCode";"bacSupEstablishmentCity";"bacSupEstablishmentCountry";"schoolReportType";"schoolReportAverage1";"schoolReportSavedAverage1";"schoolReportAverageNonStandard1";"schoolReportMedia1Status";"schoolReportAverage2";"schoolReportSavedAverage2";"schoolReportAverageNonStandard2";"schoolReportMedia2Status";"bacSupDual";"bacSupDualDiploma";"bacSupDualDiplomaChannel";"bacSupDualDiplomaDetails";"bacSupDualEstablishment";"bacSupDualEstablishmentPostalCode";"bacSupDualEstablishmentCity";"bacSupDualEstablishmentCountry";"bacSupDualSchoolReportType";"bacSupDualSchoolReportAverage1";"bacSupDualSchoolReportSavedAverage1";"bacSupDualSchoolReportAverageNonStandard1";"bacSupDualSchoolReportMedia1Status";"bacSupDualSchoolReportAverage2";"bacSupDualSchoolReportSavedAverage2";"bacSupDualSchoolReportAverageNonStandard2";"bacSupDualSchoolReportMedia2Status"
"monemail222415@test.test";"2017";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"UNIVERSITÉ TOULOUSE - JEAN JAURÈS";"31058";"TOULOUSE";"FRA";"Annuel";"12.82";"12.82";"0";"approved";"12.82";"12.82";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222418@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAE USMB";"74940";"ANNECY";"FRA";"Semestriel";"13.66";"13.66";"0";"approved";"16.07";"16.07";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222420@test.test";"2020";"CPGE ENS CACHAN D1 (2ème année)";"DROIT ÉCONOMIE";;"UNIVERSITE BRETAGNE SUD";"56100";"LORIENT";"FRA";"Annuel";"12.52";"12.52";"0";"approved";"12.52";"12.52";"1";"approved";"1";;;;;;;;;;;;;;;;
"monemail222421@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE BORDEAUX ";"33600";"PESSAC ";"FRA";"Semestriel";"12.67";"12.67";"0";"approved";"13.87";"13.87";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222422@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAE NANTES - INSTITUT D'ECONOMIE ET DE MANAGEMENT";"44300";"NANTES";"FRA";"Annuel";"14.15";"14.15";"0";"approved";"14.15";"14.15";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222424@test.test";"2015";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITE DE LILLE";"59650";"VILLEUNE-D'ASCQ";"FRA";"Semestriel";"11.00";"11.00";"0";"rejected";"11.00";"11.00";"0";"rejected";"0";;;;;;;;;;;;;;;;
"monemail222425@test.test";"2020";"LICENCE 3";" Autre - Préciser";"BACHELOR OF SCIENCE IN GLOBAL MANAGEMENT";"UNIVERSITE TOULOUSE 1 CAPITOLE - TOULOUSE SCHOOL OF MANAGEMENT (EX-IAE)";"31042";"TOULOUSE";"FRA";"Annuel";"13.31";"13.31";"0";"approved";"13.31";"13.31";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222427@test.test";"2018";"LICENCE 3";"DROIT";"DOUBLE L3 HISTOIRE DE L'ART";"UNIVERSITÉ PARIS II / SORBONNE UNIVERSITÉ";"75006";"PARIS";"FRA";"Annuel";"10.12";"10.12";"1";"approved";"10.12";"10.12";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222428@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS";"FRA";"Annuel";"11.35";"11.35";"0";"approved";"11.35";"11.35";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222429@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"IUT NANCY CHARLEMAGNE ";"54000";"NANCY ";"FRA";"Semestriel";"13.32";"13.32";"0";"approved";"12.82";"12.82";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222430@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCEE GUSTAVE EIFFEL";"33000";"BORDEAUX";"FRA";"Semestriel";"9.88";"9.88";"0";"approved";"8.39";"8.39";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222431@test.test";"2020";"LICENCE 3";"DROIT";;"UNIVERSITÉ JEAN MOULIN LYON3 ";"69008";"LYON";"FRA";"Semestriel";"12.53";"12.53";"0";"approved";"10.21";"10.21";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222432@test.test";"2021";"DUT";"GESTION ADMINISTRATIVE ET COMMERCIALE DES ORGANISATIONS";;"IUT DIJON-AUXERRE";"21";"DIJON";"FRA";"Semestriel";"12.98";"12.98";"0";"approved";"12.08";"12.08";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222433@test.test";"2019";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"COMPTABILITE ET GESTION";"NOTRE-DAME DU GRANDCHAMP";"78000";"VERSAILLES";"FRA";"Semestriel";"13.00";"13.00";"0";"approved";"13.70";"13.70";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222434@test.test";"2020";"LICENCE 3";"GESTION";;"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75231";"PARIS";"FRA";"Annuel";"11.83";"11.83";"0";"approved";"11.83";"11.83";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222435@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE COTE D'AZUR ";"06000";"NICE";"FRA";"Annuel";"10.28";"10.28";"0";"approved";"10.28";"10.28";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222436@test.test";"2018";"LICENCE 3";" Autre - Préciser";"LANGUES ET COMMERCE INTERNATIONAL";"INALCO";"75013";"PARIS";"FRA";"Annuel";"14.77";"14.77";"0";"approved";"14.77";"14.77";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222437@test.test";"2021";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"IUT SCEAUX";"92330";"SCEAUX";"FRA";"Semestriel";"16.29";"16.29";"0";"approved";"16.21";"16.21";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222438@test.test";"2019";"LICENCE 2";"MATHEMATIQUES ET INFORMATIQUE APPLIQUEES AUX SCIENCES HUMAINES ET SOCIALES";;"UT1 CAPITOLE";"31000";"TOULOUSE";"FRA";"Semestriel";"10.82";"10.82";"0";"approved";"11.82";"11.82";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222439@test.test";"2020";"LICENCE 3";"GESTION";;"PARIS 1 - UNIVERSITÉ SORBONNE";"75231 ";"PARIS";"FRA";"Annuel";"14.91";"14.91";"0";"approved";"14.91";"14.91";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222440@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCÉE GUSTAVE EIFFEL";"21000";"DIJON";"FRA";"Semestriel";"11.80";"11.80";"0";"approved";"11.30";"11.30";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222443@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"COMMERCE";"KEDGE BUSINESS SCHOOL";"84140";"AVIGNON";"FRA";"Annuel";"12.40";"12.40";"0";"approved";"12.40";"12.40";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222444@test.test";"2017";"MASTER 1";"COMMERCE/MARKETING";;"UNIVERSITE PARIS X NANTERRE ";"92000";"NANTERRE";"FRA";"Annuel";"10.58";"10.58";"0";"approved";"10.58";"10.58";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222445@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE";"FRA";"Semestriel";"13.21";"13.21";"0";"approved";"12.33";"12.33";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222446@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"ESDHEM";"59777";"LILLE";"FRA";"Annuel";"11.85";"11.85";"0";"approved";"11.85";"11.85";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222447@test.test";"2020";"BTS";"COMMERCE INTERNATIONAL";;"GROUPE AURLOM";"75002";"PARIS";"FRA";"Semestriel";"15.34";"15.34";"0";"approved";"13.26";"13.26";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222448@test.test";"2020";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"IUT VANNES";"56000";"VANNES";"FRA";"Semestriel";"13.96";"13.96";"0";"approved";"13.55";"13.55";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222449@test.test";"2019";"MASTER 1";"COMMERCE/MARKETING";;"ESG PARIS";"75016";"PARIS 16";"FRA";"Semestriel";"12.30";"12.30";"0";"approved";"11.00";"11.00";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222451@test.test";"2019";"MASTER 1";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE";"FRA";"Annuel";"10.62";"10.62";"0";"approved";"10.62";"10.62";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222452@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"UNIVERSITE CLAUDE BERNARD - IUT LYON 1 ";"69627";"VILLEURBANNE";"FRA";"Semestriel";"12.97";"12.97";"0";"approved";"13.07";"13.07";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222453@test.test";"2018";"LICENCE 3";"DROIT";;"UNIVERSITÉ PARIS I PANTHÉON SORBONNE";"75231";"PARIS";"FRA";"Annuel";"12.93";"12.93";"0";"approved";"12.93";"12.93";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222455@test.test";"2019";"LICENCE 3";"SCIENCE POLITIQUE ";;"ESPOL";"59016";"LILLE";"FRA";"Semestriel";"9.96";"9.96";"0";"approved";"11.45";"11.45";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222457@test.test";"2020";"LICENCE 3";"GESTION";;"IAE LILLE/ GASTON BERGER";"59000";"LILLE";"FRA";"Semestriel";"13.11";"13.11";"0";"approved";"12.64";"12.64";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222458@test.test";"2020";"LICENCE 3";"GESTION";;"IAE LILLE";"59000";"LILLE";"FRA";"Semestriel";"13.22";"13.22";"0";"approved";"12.67";"12.67";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222459@test.test";"2020";"DUETI";"Préciser l'intitulé";"DU E.T.I. SECTEUR GESTION ET COMMERCE SPÉCIALITÉ GEA";"UNIVERSITÉ CLAUDE BERNARD LYON 1";"69100";"VILLEURBANNE";"FRA";"Semestriel";"11.89";"11.89";"0";"approved";"12.20";"12.20";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222460@test.test";"2019";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"LYCÉE NOTRE-DAME-DU GRANDCHAMP";"78000";"VERSAILLES";"FRA";"Semestriel";"13.90";"13.90";"0";"approved";"13.90";"13.90";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222461@test.test";"2019";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ DE BOURGOGNE";"21";"GEMEAUX";"FRA";"Semestriel";"11.02";"11.02";"0";"approved";"11.49";"11.49";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222462@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"AIX MARSEILLE UNIVERSITÉ";"13284";"MARSEILLE CEDEX 4 ";"FRA";"Annuel";"11.13";"11.13";"0";"approved";"11.13";"11.13";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222465@test.test";"2019";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"DIPLOME DE COMPTABILITE ET GESTION";"KEDGE BUSINESS SCHOOL BORDEAUX";"33405";"TALENCE";"FRA";"Annuel";"11.69";"11.69";"0";"approved";"11.69";"11.69";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222466@test.test";"2020";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"IUT DE BORDEAUX - SITE DE PÉRIGUEUX";"24000";"PÉRIGUEUX";"FRA";"Semestriel";"12.51";"12.51";"0";"approved";"12.74";"12.74";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222467@test.test";"2020";"LICENCE 3";" Autre - Préciser";"ADMINISTRATION ET ECHANGES INTERNATIONAUX ";"UNIVERSITE PARIS EST CRETEIL";"94000";"CRETEIL";"FRA";"Annuel";"14.35";"14.35";"0";"approved";"14.35";"14.35";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222470@test.test";"2020";"LICENCE 3";"GESTION";;"PARIS 1 PANTHÉON SORBONNE";"75005";"PARIS";"FRA";"Annuel";"11.61";"11.61";"0";"approved";"11.61";"11.61";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222474@test.test";"2020";"LICENCE 3";"HUMANITES";;"IRCOM";"49130";"LES PONTS-DE-CÉ";"FRA";"Annuel";"11.24";"11.24";"0";"approved";"11.24";"11.24";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222476@test.test";"2019";"LICENCE 3";"GESTION";;"UNIVERSITÉ PARIS 1 PANTHÉON SORBONNE";"75005";"PARIS";"FRA";"Annuel";"13.83";"13.83";"0";"approved";"13.83";"13.83";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222478@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"ANTENNE IUT A CASTRES";"81100";"CASTRES";"FRA";"Semestriel";"14.06";"14.06";"0";"approved";"13.36";"13.36";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222479@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE BORDEAUX";"33600";"PESSAC";"FRA";"Semestriel";"12.68";"12.68";"0";"approved";"12.07";"12.07";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222480@test.test";"2017";"MASTER 2";" Autre - Préciser";"DROIT";"UNIVERSITE DE RENNES 1";"35000";"RENNES";"FRA";"Annuel";"13.14";"13.14";"0";"approved";"13.14";"13.14";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222481@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PARIS-EST CRÉTEIL";"94010";"CRÉTEIL";"FRA";"Annuel";"15.15";"15.15";"0";"approved";"15.15";"15.15";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222482@test.test";"2018";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION DES RESSOURCES HUMAINES";;"IUT PARIS DESCARTES";"75016";"PARIS";"FRA";"Semestriel";"12.97";"12.97";"0";"approved";"12.33";"12.33";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222483@test.test";"2017";"MASTER 1";"FINANCE";;"PARIS 1 PANTHEON SORBONNE";"75231";"PARIS";"FRA";"Semestriel";"11.23";"11.23";"0";"approved";"12.89";"12.89";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222484@test.test";"2021";"BTS";"COMMERCE INTERNATIONAL";;"LYCÉE BRISTOL ";"06400";"CANNES";"FRA";"Semestriel";"11.70";"11.70";"0";"approved";"12.20";"12.20";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222485@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"FACULTÉ DES SCIENCES ÉCONOMIQUES ET DE GESTION DE L'UNIVERSITÉ DE STRASBOURG";"67000";"STRASBOURG";"FRA";"Annuel";"13.27";"13.27";"0";"approved";"13.27";"13.27";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222486@test.test";"2021";"BTS";"ASSISTANT DE GESTION DE PME-PMI";;"ISP FENELON";"06130";"GRASSE";"FRA";"Semestriel";"14.30";"14.30";"0";"approved";"16.00";"16.00";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222488@test.test";"2021";"CPGE";"SCIENTIFIQUE";;"LYCÉE CHÂTEAUBRIAND";"35703";"RENNES";"FRA";"Semestriel";"9.93";"9.93";"0";"approved";"8.28";"8.28";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222489@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"IUT AIX-MARSEILLE";"13100";"AIX-EN-PROVENCE";"FRA";"Semestriel";"13.02";"13.02";"0";"approved";"13.79";"13.79";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222490@test.test";"2019";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITE PARIS NANTERRE";"92200 ";"NANTERRE";"FRA";"Semestriel";"11.27";"11.27";"0";"approved";"13.13";"13.13";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222491@test.test";"2019";"LICENCE 2";"DROIT";;"UNIVERSITÉ DE BORDEAUX";"33600";"PESSAC";"FRA";"Annuel";"14.40";"14.40";"0";"approved";"14.40";"14.40";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222493@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"GLOBAL BUSINESS";"ALBERT DE MUN";"93170";"BAGNOLET";"FRA";"Annuel";"10.63";"10.63";"0";"approved";"10.63";"10.63";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222494@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCEE MARIE-CURIE ";"92331";"SCEAUX ";"FRA";"Semestriel";"11.80";"11.80";"0";"approved";"9.42";"9.42";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222495@test.test";"2019";"LICENCE 3";"DROIT";;"FACULTÉ JEAN MONNET ";"92330";"SCEAUX";"FRA";"Annuel";"10.55";"10.55";"0";"approved";"10.55";"10.55";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222496@test.test";"2018";"LICENCE 3";"LETTRES";;"SORBONNE UNIVERSITE ";"75005";"PARIS";"FRA";"Semestriel";"10.54";"10.54";"0";"approved";"12.13";"12.13";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222500@test.test";"2020";"LICENCE 3";" Autre - Préciser";"LICENCE DROIT ECONOMIE GESTION MENTION GESTION PARCOURS COMMERCE ET DEVELOPPEMENT INTERNATIONAL";"CAMPUS MONTSOURIS / LE CNAM";"75014";"PARIS";"FRA";"Semestriel";"11.50";"11.50";"0";"approved";"11.80";"11.80";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222501@test.test";"2020";"LICENCE 3";"GESTION";;"PARIS 1 PANTHEON SORBONNE";"75005";"PARIS";"FRA";"Annuel";"14.90";"14.90";"0";"approved";"14.90";"14.90";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222502@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"UNIVERSITÉ SORBONNE PARIS NORD";"93200";"SAINT DENIS";"FRA";"Semestriel";"13.69";"13.69";"0";"approved";"13.87";"13.87";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222503@test.test";"2019";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"UNIVERSITE JEAN MOULIN LYON 3 ";"69008";"LYON ";"FRA";"Semestriel";"10.41";"10.41";"0";"approved";"12.63";"12.63";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222506@test.test";"2019";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"UNIVERSITÉ LYON III JEAN MOULIN";"69 008";"LYON";"FRA";"Semestriel";"11.52";"11.52";"0";"approved";"11.95";"11.95";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222508@test.test";"2020";"DUETI";"Préciser l'intitulé";"GESTION ET COMMERCE";"IUT LYON 1 - GRATTE-CIEL";"69100";"VILLEURBANNE";"FRA";"Semestriel";"13.14";"13.14";"0";"approved";"14.88";"14.88";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222509@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"SKEMA BUSINESS SCHOOL";"92150";"SURESNES";"FRA";"Semestriel";"11.54";"11.54";"0";"approved";"12.07";"12.07";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222512@test.test";"2021";"CPGE ENS CACHAN D1 (2ème année)";"DROIT ECONOMIE GESTION ";;"UNIVERSITÉ BRETAGNE SUD ";"56000";"VANNES";"FRA";"Semestriel";"14.64";"14.64";"0";"approved";"14.16";"14.16";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222513@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PARIS NANTERRE ";"92000";"NANTERRE";"FRA";"Annuel";"11.43";"11.43";"0";"approved";"11.43";"11.43";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222514@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE";"FRA";"Annuel";"12.02";"12.02";"0";"approved";"12.02";"12.02";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222515@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UFR DROIT, SCIENCES ÉCONOMIQUES ET GESTION";"76000";"ROUEN";"FRA";"Semestriel";"11.70";"11.70";"0";"approved";"12.65";"12.65";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222516@test.test";"2019";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UFR, DROIT SCIENCE ÉCONOMIQUE ET GESTION";"76000";"ROUEN";"FRA";"Semestriel";"11.84";"11.84";"0";"approved";"13.37";"13.37";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222517@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"HOSPITALITY";"TOULOUSE BUSINESS SCHOOL EDUCATION";"31130";"QUINT-FONSEGRIVES";"FRA";"Semestriel";"14.80";"14.80";"0";"approved";"14.55";"14.55";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222518@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ LUMIÈRE LYON 2 / LYCÉE LA MARTINIÈRE DUCHÈRE";"69007";"LYON";"FRA";"Semestriel";"13.76";"13.76";"0";"approved";"14.71";"14.71";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222519@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ LUMIÈRE LYON 2 / LYCÉE LA MARTINIÈRE DUCHÈRE";"69009";"LYON";"FRA";"Semestriel";"12.72";"12.72";"0";"approved";"13.15";"13.15";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222520@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ LYON 2";"69007";"LYON";"FRA";"Semestriel";"14.68";"14.68";"0";"approved";"15.72";"15.72";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222521@test.test";"2018";"LICENCE 3";" Autre - Préciser";"IAE ";"UNIVERSITE JEAN MOULIN LYON 3";"69008";"LYON ";"FRA";"Annuel";"10.33";"10.33";"0";"approved";"10.33";"10.33";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222522@test.test";"2019";"MASTER 1";"INFORMATION COMMUNICATION";;"SUP DE PUB";"75015";"PARIS";"FRA";"Semestriel";"15.80";"15.80";"0";"approved";"15.80";"15.80";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222525@test.test";"2018";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"INSTITUT NATIONAL DES LANGUES ET CIVILISATIONS ORIENTALES";"75007";"PARIS";"FRA";"Annuel";"12.16";"12.16";"0";"approved";"12.16";"12.16";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222527@test.test";"2019";"LICENCE 3";"ÉCONOMIE";;"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS ";"FRA";"Annuel";"11.20";"11.20";"0";"approved";"11.20";"11.20";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222528@test.test";"2021";"BTS";" Autre - Préciser";"GESTION PME";"ISP FENELON";"06130";"GRASSE";"FRA";"Semestriel";"15.20";"15.20";"0";"approved";"16.70";"16.70";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222530@test.test";"2019";"LICENCE 3";"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES";;"UNIVERSITÉ TOULOUSE 3 PAUL SABATIER";"31062";"TOULOUSE";"FRA";"Semestriel";"12.44";"12.44";"0";"approved";"12.05";"12.05";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222531@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MANAGEMENT";"ICN BUSINESS SCHOOL";"54000";"NANCY";"FRA";"Annuel";"14.00";"14.00";"0";"approved";"14.00";"14.00";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222533@test.test";"2020";"LICENCE 3";"GESTION";;"PANTHEON SORBONNE";"75231";"PARIS";"FRA";"Annuel";"10.57";"10.57";"0";"approved";"10.57";"10.57";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222536@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE BORDEAUX ET LYCÉE NICOLAS BRÉMONTIER";"33400";"TALENCE";"FRA";"Semestriel";"13.51";"13.51";"0";"approved";"14.19";"14.19";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222537@test.test";"2020";"LICENCE PROFESSIONNELLE";"METIERS DE L'IMMOBILIER : GESTION ET DEVELOPPEMENT DE PATRIMOINE IMMOBILIER";;"IUT - INSTITUT UNIVERSITAIRE TECHNOLOGIE";"06200";"NICE";"FRA";"Semestriel";"11.69";"11.69";"0";"approved";"13.03";"13.03";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222538@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"SKEMA BUSINESS SCHOOL";"06220";"VALLAURIS";"FRA";"Annuel";"11.73";"11.73";"0";"approved";"11.73";"11.73";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail222539@test.test";"2018";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE PARIS ";"75006";"PARIS";"FRA";"Annuel";"12.22";"12.22";"0";"approved";"12.22";"12.22";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222540@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"FASHION BUSINESS";"ESMOD";"93400";"PANTIN";"FRA";"Semestriel";"14.95";"14.95";"0";"approved";"15.42";"15.42";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222543@test.test";"2020";"LICENCE 3";"GESTION";;"UNIVERSITÉ DE NANTERRE";"92000 ";"NANTERRE";"FRA";"Annuel";"13.06";"13.06";"0";"approved";"13.06";"13.06";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail222545@test.test";"2017";"LICENCE 3";"ÉCONOMIE";;"PARIS 1 PANTHÉON SORBONNE";"75231";"PARIS";"FRA";"Annuel";"10.02";"10.02";"0";"approved";"10.02";"10.02";"0";"approved";"0";;;;;;;;;;;;;;;;
