"email";"dual";"dualDiploma";"dualDiplomaChannel";"dualDiplomaDetails";"dualEstablishment";"dualEstablishmentPostalCode";"dualEstablishmentCity";"secondLanguageExam";"sport";"sportLevel";"scholarShip";"scholarShipLevel";"tt"
"monemail223286@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223287@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223289@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223292@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223293@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223294@test.test";"1";;;;;;;"Russe";"0";;"0";;"0"
"monemail223295@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223296@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223298@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223299@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223300@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223301@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223302@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223303@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223304@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223305@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail223306@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223307@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail223308@test.test";"1";;;;;;;NULL;"0";;"0";;"0"
"monemail223309@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223313@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223314@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223315@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223317@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223318@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223319@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223320@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223321@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223323@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223324@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223326@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail223328@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223329@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223330@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223331@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223332@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223333@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223334@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223335@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223337@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223338@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223340@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223341@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223343@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223344@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223345@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223346@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223347@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223348@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223349@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223350@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223351@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223352@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223353@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223354@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223355@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223356@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223357@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223358@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223359@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223360@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223361@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223362@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223363@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223364@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223365@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223367@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223369@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223370@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223371@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223372@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223373@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223374@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223375@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223377@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223378@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223379@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223380@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223381@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223382@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223384@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223385@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223387@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223388@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223389@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223390@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223391@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223392@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223393@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223394@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223395@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223396@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223398@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223399@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223401@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223402@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223403@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail223404@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223405@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223406@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223407@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223409@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223410@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223411@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223412@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223413@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223414@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223416@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223417@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223418@test.test";"1";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223419@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail223422@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223423@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223424@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223425@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223426@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223428@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223429@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223432@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223433@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail223434@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223436@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223437@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223441@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223443@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail223444@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223445@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223446@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail223447@test.test";"1";;;;;;;"Chinois";"0";;"1";;"0"
"monemail223448@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223450@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223454@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223455@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223456@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223457@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223458@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223459@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223460@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223461@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223462@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223464@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223465@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223466@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223467@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223468@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223469@test.test";"0";;;;;;;"Pas de LV2";"1";"Élite / Sénior / Reconversion";"1";;"0"
"monemail223470@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223472@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223473@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223474@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223475@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223476@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223477@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223479@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223480@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail223481@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223482@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223484@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223485@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223486@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223487@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223488@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223489@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223490@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223491@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223493@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223494@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223497@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223498@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223499@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223500@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223502@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223504@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223506@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223507@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223508@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223509@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223510@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail223511@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223512@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223513@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223514@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223515@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223516@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223517@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"1"
"monemail223518@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223519@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223520@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223522@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223523@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223524@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223525@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223526@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223527@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223530@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223532@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223533@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223534@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223535@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223536@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223538@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"1"
"monemail223540@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223541@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223542@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223548@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223549@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail223550@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223553@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223554@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223555@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223556@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223557@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223558@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223559@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223560@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223561@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223562@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223563@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223564@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223565@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223566@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223567@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223569@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223570@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223572@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223573@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223574@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223575@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223576@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223577@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223578@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223579@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223580@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223581@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223582@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223584@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223585@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223586@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223587@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223589@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223590@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223591@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223592@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223593@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223594@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223597@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223600@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223601@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223602@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223607@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223608@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223609@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223611@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail223612@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223613@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223614@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223615@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223616@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223617@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223618@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223619@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223620@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223621@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223622@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223623@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223624@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223625@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail223626@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223627@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223628@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223630@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223631@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223633@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223634@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223635@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223636@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223637@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223638@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223639@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223640@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223641@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail223642@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223643@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223644@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223645@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223647@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223649@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223650@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223651@test.test";"0";;;;;;;"Chinois";"0";;"1";;"0"
"monemail223652@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223653@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223654@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223656@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223657@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223658@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail223660@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223661@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223662@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223663@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223664@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223665@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223666@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223667@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223668@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223669@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223670@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223671@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223673@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223674@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223675@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223676@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223679@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223680@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223683@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223685@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223686@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223687@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223688@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223689@test.test";"0";;;;;;;"Chinois";"0";;"1";;"0"
"monemail223691@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223693@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223694@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail223695@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223696@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223697@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223698@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223699@test.test";"0";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail223701@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail223703@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223704@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223705@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223706@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223707@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223708@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223709@test.test";"0";;;;;;;NULL;"0";;"0";;"0"
"monemail223710@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223711@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223712@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223713@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223715@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223717@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223718@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223719@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223720@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223721@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223722@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223724@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223725@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
